ZIP_3_DIGIT,popcount,year
359,81778,2009
357,69380,2009
359,69380,2009
350,79233,2009
351,79233,2009
360,79233,2009
351,103645,2009
359,103645,2009
362,103645,2009
363,100085,2009
350,665027,2009
351,665027,2009
352,665027,2009
354,665027,2009
356,89599,2009
368,135883,2009
356,78572,2009
357,78572,2009
357,327744,2009
358,327744,2009
350,90399,2009
351,90399,2009
357,90399,2009
359,90399,2009
365,411721,2009
366,411721,2009
360,224119,2009
361,224119,2009
350,117293,2009
351,117293,2009
356,117293,2009
357,117293,2009
350,81895,2009
351,81895,2009
359,81895,2009
350,192503,2009
351,192503,2009
352,192503,2009
350,80242,2009
351,80242,2009
362,80242,2009
350,184035,2009
351,184035,2009
354,184035,2009
355,184035,2009
350,68742,2009
351,68742,2009
355,68742,2009
995,286174,2009
997,98660,2009
996,88379,2009
859,70591,2009
860,70591,2009
865,70591,2009
856,129518,2009
859,129849,2009
860,129849,2009
863,129849,2009
864,129849,2009
850,4023132,2009
851,4023132,2009
852,4023132,2009
853,4023132,2009
855,4023132,2009
853,194825,2009
860,194825,2009
864,194825,2009
859,112975,2009
860,112975,2009
865,112975,2009
853,1020200,2009
856,1020200,2009
857,1020200,2009
851,340962,2009
852,340962,2009
855,340962,2009
856,340962,2009
857,340962,2009
853,215686,2009
860,215686,2009
863,215686,2009
853,196972,2009
727,225504,2009
724,95457,2009
720,109386,2009
721,109386,2009
719,98479,2009
720,98479,2009
721,98479,2009
716,78705,2009
720,78705,2009
721,78705,2009
720,66677,2009
721,66677,2009
720,381904,2009
721,381904,2009
722,381904,2009
719,99449,2009
720,99449,2009
721,99449,2009
722,99449,2009
729,123597,2009
727,200181,2009
729,200181,2009
720,76338,2009
721,76338,2009
725,76338,2009
945,1491482,2009
946,1491482,2009
947,1491482,2009
950,1491482,2009
953,1491482,2009
959,220577,2009
945,1041274,2009
946,1041274,2009
947,1041274,2009
948,1041274,2009
956,178447,2009
957,178447,2009
961,178447,2009
932,915267,2009
936,915267,2009
937,915267,2009
938,915267,2009
955,129623,2009
922,166874,2009
932,807407,2009
933,807407,2009
934,807407,2009
935,807407,2009
932,148764,2009
936,148764,2009
954,65279,2009
900,9848011,2009
902,9848011,2009
903,9848011,2009
904,9848011,2009
905,9848011,2009
906,9848011,2009
907,9848011,2009
908,9848011,2009
910,9848011,2009
911,9848011,2009
912,9848011,2009
913,9848011,2009
914,9848011,2009
915,9848011,2009
916,9848011,2009
917,9848011,2009
918,9848011,2009
930,9848011,2009
932,9848011,2009
935,9848011,2009
936,148632,2009
949,250750,2009
954,86040,2009
955,86040,2009
936,245321,2009
953,245321,2009
934,410370,2009
939,410370,2009
950,410370,2009
945,134650,2009
954,134650,2009
956,97751,2009
957,97751,2009
959,97751,2009
961,97751,2009
906,3026786,2009
907,3026786,2009
908,3026786,2009
926,3026786,2009
927,3026786,2009
928,3026786,2009
956,348552,2009
957,348552,2009
959,348552,2009
961,348552,2009
917,2125440,2009
920,2125440,2009
922,2125440,2009
923,2125440,2009
925,2125440,2009
928,2125440,2009
945,1400949,2009
956,1400949,2009
957,1400949,2009
958,1400949,2009
917,2017673,2009
922,2017673,2009
923,2017673,2009
924,2017673,2009
925,2017673,2009
928,2017673,2009
935,2017673,2009
919,3053793,2009
920,3053793,2009
921,3053793,2009
925,3053793,2009
926,3053793,2009
940,815358,2009
941,815358,2009
952,674860,2009
953,674860,2009
956,674860,2009
934,266971,2009
940,718989,2009
941,718989,2009
943,718989,2009
944,718989,2009
930,407057,2009
931,407057,2009
932,407057,2009
934,407057,2009
940,1784642,2009
943,1784642,2009
945,1784642,2009
950,1784642,2009
951,1784642,2009
940,256218,2009
950,256218,2009
960,181099,2009
945,407234,2009
956,407234,2009
945,472102,2009
949,472102,2009
954,472102,2009
952,510385,2009
953,510385,2009
956,92614,2009
958,92614,2009
959,92614,2009
932,429668,2009
936,429668,2009
902,802983,2009
913,802983,2009
930,802983,2009
932,802983,2009
956,199407,2009
957,199407,2009
959,199407,2009
956,72925,2009
959,72925,2009
800,440994,2009
801,440994,2009
802,440994,2009
806,440994,2009
807,440994,2009
800,565360,2009
801,565360,2009
802,565360,2009
800,303482,2009
803,303482,2009
804,303482,2009
805,303482,2009
800,610345,2009
801,610345,2009
802,610345,2009
800,288225,2009
801,288225,2009
804,288225,2009
801,604542,2009
808,604542,2009
809,604542,2009
810,604542,2009
800,536922,2009
801,536922,2009
802,536922,2009
803,536922,2009
804,536922,2009
805,298382,2009
806,298382,2009
815,146093,2009
816,146093,2009
808,157224,2009
810,157224,2009
812,157224,2009
805,254759,2009
806,254759,2009
807,254759,2009
64,901208,2009
66,901208,2009
67,901208,2009
68,901208,2009
69,901208,2009
60,879835,2009
61,879835,2009
64,879835,2009
67,879835,2009
60,188728,2009
67,188728,2009
68,188728,2009
60,165702,2009
64,165702,2009
60,848006,2009
64,848006,2009
65,848006,2009
67,848006,2009
62,266830,2009
63,266830,2009
64,266830,2009
60,150461,2009
62,150461,2009
64,150461,2009
62,117518,2009
63,117518,2009
199,157741,2009
197,534634,2009
198,534634,2009
199,534634,2009
199,192747,2009
200,599657,2009
202,599657,2009
203,599657,2009
204,599657,2009
205,599657,2009
320,243574,2009
326,243574,2009
324,164767,2009
327,536357,2009
328,536357,2009
329,536357,2009
330,1766476,2009
331,1766476,2009
333,1766476,2009
334,1766476,2009
339,156952,2009
342,156952,2009
344,140357,2009
346,140357,2009
320,186756,2009
321,186756,2009
322,186756,2009
326,186756,2009
341,318537,2009
320,69263,2009
326,69263,2009
320,857040,2009
322,857040,2009
325,303343,2009
320,91622,2009
321,91622,2009
335,171233,2009
344,171233,2009
346,171233,2009
338,98704,2009
339,98704,2009
342,98704,2009
349,98704,2009
335,1195317,2009
336,1195317,2009
338,1195317,2009
329,135167,2009
321,312119,2009
327,312119,2009
347,312119,2009
339,586908,2009
341,586908,2009
323,265714,2009
335,318361,2009
338,318361,2009
342,318361,2009
321,328547,2009
326,328547,2009
327,328547,2009
344,328547,2009
334,139794,2009
349,139794,2009
330,2500625,2009
331,2500625,2009
332,2500625,2009
330,73165,2009
320,70576,2009
322,70576,2009
325,178473,2009
327,1086480,2009
328,1086480,2009
347,1086480,2009
328,270618,2009
338,270618,2009
347,270618,2009
349,270618,2009
334,1279950,2009
335,471709,2009
346,471709,2009
336,909013,2009
337,909013,2009
346,909013,2009
335,583403,2009
338,583403,2009
347,583403,2009
320,72893,2009
321,72893,2009
326,72893,2009
320,187436,2009
321,187436,2009
322,187436,2009
349,266502,2009
325,151759,2009
342,369765,2009
327,413204,2009
321,77681,2009
335,77681,2009
344,77681,2009
347,77681,2009
321,495890,2009
327,495890,2009
300,72158,2009
305,72158,2009
306,72158,2009
301,96217,2009
310,156060,2009
312,156060,2009
304,69213,2009
313,69213,2009
301,114778,2009
313,256992,2009
314,256992,2009
300,215084,2009
301,215084,2009
305,215084,2009
306,116342,2009
302,275772,2009
303,275772,2009
300,714692,2009
301,714692,2009
303,714692,2009
311,714692,2009
308,112958,2009
309,112958,2009
302,127111,2009
300,747274,2009
302,747274,2009
303,747274,2009
311,747274,2009
399,747274,2009
317,95859,2009
398,95859,2009
301,129703,2009
302,106788,2009
311,106788,2009
301,96250,2009
307,96250,2009
300,174520,2009
301,174520,2009
305,174520,2009
300,1033756,2009
302,1033756,2009
303,1033756,2009
311,1033756,2009
315,76820,2009
300,808167,2009
303,808167,2009
305,808167,2009
306,808167,2009
311,808167,2009
305,187743,2009
302,195370,2009
310,135715,2009
316,106814,2009
318,190414,2009
319,190414,2009
300,99944,2009
302,99944,2009
310,99944,2009
301,136655,2009
308,199768,2009
309,199768,2009
300,84569,2009
302,84569,2009
300,87311,2009
306,87311,2009
307,93698,2009
967,177835,2009
967,907574,2009
968,907574,2009
967,145203,2009
836,384656,2009
837,384656,2009
832,82539,2009
832,101329,2009
834,101329,2009
836,186615,2009
838,139390,2009
833,75296,2009
623,67054,2009
609,195671,2009
618,195671,2009
619,195671,2009
600,5287037,2009
601,5287037,2009
602,5287037,2009
603,5287037,2009
604,5287037,2009
605,5287037,2009
606,5287037,2009
607,5287037,2009
608,5287037,2009
601,107333,2009
605,107333,2009
610,107333,2009
600,932541,2009
601,932541,2009
604,932541,2009
605,932541,2009
600,511892,2009
601,511892,2009
605,511892,2009
604,113215,2009
609,113215,2009
604,104821,2009
605,104821,2009
600,712567,2009
604,112498,2009
605,112498,2009
613,112498,2009
600,320961,2009
601,320961,2009
610,320961,2009
617,167699,2009
618,167699,2009
617,108204,2009
618,108204,2009
619,108204,2009
625,108204,2009
620,268457,2009
622,268457,2009
614,185816,2009
615,185816,2009
616,185816,2009
612,146826,2009
620,263617,2009
622,263617,2009
625,195716,2009
626,195716,2009
627,195716,2009
615,132466,2009
616,132466,2009
617,132466,2009
626,132466,2009
609,80067,2009
618,80067,2009
604,685251,2009
605,685251,2009
609,685251,2009
628,65169,2009
629,65169,2009
601,299702,2009
610,299702,2009
611,299702,2009
467,353888,2009
468,353888,2009
461,76063,2009
472,76063,2009
474,76063,2009
471,108634,2009
472,108634,2009
460,115192,2009
473,115192,2009
465,200502,2009
467,200502,2009
471,74426,2009
460,68796,2009
469,68796,2009
473,68796,2009
460,279287,2009
462,279287,2009
460,68334,2009
461,68334,2009
462,68334,2009
473,68334,2009
460,140606,2009
461,140606,2009
462,140606,2009
479,140606,2009
460,82895,2009
469,82895,2009
461,141501,2009
462,141501,2009
465,76499,2009
467,76499,2009
469,76499,2009
463,494211,2009
464,494211,2009
463,111063,2009
465,111063,2009
460,131417,2009
469,131417,2009
473,131417,2009
460,890879,2009
461,890879,2009
462,890879,2009
461,130738,2009
472,130738,2009
474,130738,2009
461,70876,2009
474,70876,2009
463,163598,2009
464,163598,2009
465,267613,2009
466,267613,2009
460,167964,2009
469,167964,2009
479,167964,2009
476,175434,2009
477,175434,2009
478,105967,2009
473,67552,2009
506,129276,2009
507,129276,2009
520,93072,2009
522,131005,2009
523,131005,2009
524,131005,2009
527,131005,2009
522,209226,2009
523,209226,2009
524,209226,2009
500,429439,2009
501,429439,2009
502,429439,2009
503,429439,2009
509,429439,2009
515,90224,2009
527,166650,2009
528,166650,2009
500,87214,2009
501,87214,2009
502,87214,2009
510,102831,2009
511,102831,2009
660,116383,2009
664,116383,2009
665,116383,2009
660,542737,2009
662,542737,2009
660,73712,2009
661,73712,2009
664,71341,2009
665,71341,2009
669,71341,2009
674,71341,2009
670,490864,2009
671,490864,2009
672,490864,2009
675,490864,2009
660,176255,2009
664,176255,2009
665,176255,2009
666,176255,2009
660,155085,2009
661,155085,2009
662,155085,2009
410,118576,2009
452,118576,2009
400,75653,2009
401,75653,2009
402,75653,2009
410,88423,2009
422,80938,2009
423,80938,2009
424,80938,2009
423,95394,2009
403,296545,2009
405,296545,2009
400,99770,2009
401,99770,2009
427,99770,2009
400,721594,2009
401,721594,2009
402,721594,2009
410,158729,2009
459,158729,2009
420,65880,2009
403,83258,2009
404,83258,2009
415,65446,2009
416,65446,2009
421,108669,2009
422,108669,2009
703,104822,2009
704,104822,2009
707,104822,2009
710,111492,2009
711,111492,2009
710,253623,2009
711,253623,2009
706,187554,2009
707,434633,2009
708,434633,2009
705,75101,2009
700,443342,2009
701,443342,2009
703,443342,2009
705,210954,2009
700,93682,2009
703,93682,2009
704,123326,2009
707,123326,2009
700,354850,2009
701,354850,2009
712,151502,2009
714,151502,2009
706,133937,2009
713,133937,2009
714,133937,2009
705,92326,2009
707,92326,2009
713,92326,2009
704,231495,2009
704,118688,2009
703,109291,2009
42,106539,2009
44,71488,2009
47,71488,2009
40,278559,2009
41,278559,2009
42,278559,2009
42,121090,2009
43,121090,2009
49,121090,2009
44,149419,2009
47,149419,2009
49,149419,2009
38,201876,2009
39,201876,2009
40,201876,2009
215,72532,2009
217,72532,2009
207,521209,2009
210,521209,2009
211,521209,2009
212,521209,2009
214,521209,2009
210,789814,2009
211,789814,2009
212,789814,2009
206,89212,2009
207,89212,2009
210,170089,2009
211,170089,2009
217,170089,2009
219,100796,2009
206,142226,2009
208,227980,2009
217,227980,2009
210,242514,2009
211,242514,2009
207,281884,2009
208,281884,2009
210,281884,2009
211,281884,2009
217,281884,2009
200,971600,2009
202,971600,2009
207,971600,2009
208,971600,2009
209,971600,2009
210,971600,2009
217,971600,2009
202,834560,2009
203,834560,2009
204,834560,2009
205,834560,2009
206,834560,2009
207,834560,2009
209,834560,2009
206,102999,2009
217,145910,2009
218,94222,2009
212,637418,2009
23,221151,2009
25,221151,2009
26,221151,2009
10,129288,2009
12,129288,2009
13,129288,2009
20,547433,2009
23,547433,2009
27,547433,2009
18,742582,2009
19,742582,2009
55,742582,2009
10,71778,2009
12,71778,2009
13,71778,2009
10,471081,2009
11,471081,2009
12,471081,2009
15,471081,2009
10,156044,2009
12,156044,2009
13,156044,2009
14,1505006,2009
15,1505006,2009
17,1505006,2009
18,1505006,2009
20,1505006,2009
21,1505006,2009
22,1505006,2009
24,1505006,2009
15,666303,2009
17,666303,2009
20,666303,2009
21,666303,2009
22,666303,2009
23,666303,2009
24,666303,2009
27,666303,2009
20,498344,2009
21,498344,2009
23,498344,2009
25,498344,2009
27,498344,2009
19,753580,2009
20,753580,2009
21,753580,2009
22,753580,2009
24,753580,2009
10,803701,2009
13,803701,2009
14,803701,2009
15,803701,2009
16,803701,2009
17,803701,2009
490,113449,2009
493,113449,2009
494,113449,2009
486,107434,2009
487,107434,2009
490,160472,2009
491,160472,2009
488,135616,2009
490,135616,2009
492,135616,2009
488,69893,2009
489,69893,2009
488,106077,2009
489,106077,2009
490,106077,2009
492,106077,2009
484,424043,2009
485,424043,2009
487,424043,2009
496,86333,2009
488,277633,2009
489,277633,2009
492,277633,2009
486,67176,2009
488,67176,2009
493,67176,2009
481,159828,2009
488,159828,2009
492,159828,2009
490,248407,2009
488,608315,2009
493,608315,2009
494,608315,2009
495,608315,2009
480,89974,2009
483,89974,2009
484,89974,2009
487,89974,2009
481,99837,2009
492,99837,2009
481,183118,2009
483,183118,2009
484,183118,2009
488,183118,2009
492,183118,2009
480,831427,2009
482,831427,2009
483,831427,2009
498,65703,2009
486,82548,2009
488,82548,2009
481,152721,2009
492,152721,2009
493,173951,2009
494,173951,2009
480,1205508,2009
481,1205508,2009
482,1205508,2009
483,1205508,2009
484,1205508,2009
493,261957,2009
494,261957,2009
495,261957,2009
484,200050,2009
486,200050,2009
487,200050,2009
488,200050,2009
480,167562,2009
484,167562,2009
484,70006,2009
486,70006,2009
488,70006,2009
490,78227,2009
481,347563,2009
492,347563,2009
480,1925848,2009
481,1925848,2009
482,1925848,2009
483,1925848,2009
550,331582,2009
551,331582,2009
553,331582,2009
554,331582,2009
553,92107,2009
555,92107,2009
560,92107,2009
550,396500,2009
551,396500,2009
553,396500,2009
551,1156212,2009
553,1156212,2009
554,1156212,2009
559,143962,2009
551,506278,2009
554,506278,2009
556,197767,2009
557,197767,2009
558,197767,2009
566,197767,2009
550,131939,2009
553,131939,2009
560,131939,2009
553,87832,2009
563,87832,2009
553,148955,2009
563,148955,2009
550,231958,2009
551,231958,2009
553,121907,2009
386,158719,2009
394,81078,2009
395,81078,2009
395,181191,2009
390,247631,2009
391,247631,2009
392,247631,2009
394,132922,2009
395,132922,2009
391,67776,2009
394,67776,2009
393,79099,2009
388,81913,2009
390,93097,2009
391,93097,2009
392,93097,2009
390,143124,2009
391,143124,2009
392,143124,2009
650,156377,2009
652,156377,2009
644,89856,2009
645,89856,2009
637,73957,2009
640,100184,2009
641,100184,2009
647,100184,2009
656,77455,2009
657,77455,2009
640,228358,2009
641,228358,2009
644,228358,2009
650,75018,2009
651,75018,2009
630,101263,2009
654,101263,2009
656,269630,2009
657,269630,2009
658,269630,2009
640,705708,2009
641,705708,2009
649,705708,2009
647,118179,2009
648,118179,2009
630,219046,2009
636,219046,2009
640,90688,2009
641,90688,2009
644,90688,2009
633,355367,2009
630,992408,2009
631,992408,2009
631,356587,2009
594,82178,2009
598,89624,2009
599,89624,2009
590,90343,2009
597,90343,2009
598,108623,2009
590,144797,2009
591,144797,2009
680,510199,2009
681,510199,2009
680,281531,2009
683,281531,2009
684,281531,2009
685,281531,2009
680,153504,2009
681,153504,2009
890,1902834,2009
891,1902834,2009
894,414820,2009
895,414820,2009
897,414820,2009
32,77045,2009
34,77045,2009
36,77045,2009
32,86291,2009
35,86291,2009
37,86291,2009
30,405906,2009
31,405906,2009
32,405906,2009
34,405906,2009
30,149071,2009
31,149071,2009
32,149071,2009
33,149071,2009
30,299276,2009
31,299276,2009
32,299276,2009
38,299276,2009
30,123589,2009
32,123589,2009
38,123589,2009
80,271712,2009
82,271712,2009
83,271712,2009
84,271712,2009
70,895250,2009
74,895250,2009
75,895250,2009
76,895250,2009
80,446108,2009
81,446108,2009
82,446108,2009
85,446108,2009
86,446108,2009
80,517879,2009
81,517879,2009
82,96092,2009
83,96092,2009
82,157745,2009
83,157745,2009
70,769644,2009
71,769644,2009
72,769644,2009
74,769644,2009
80,289920,2009
83,289920,2009
70,597924,2009
73,597924,2009
78,130034,2009
79,130034,2009
85,130034,2009
88,130034,2009
85,366222,2009
86,366222,2009
70,790738,2009
77,790738,2009
85,790738,2009
88,790738,2009
89,790738,2009
77,644105,2009
85,644105,2009
86,644105,2009
87,644105,2009
70,488518,2009
74,488518,2009
78,488518,2009
79,488518,2009
77,573678,2009
80,573678,2009
85,573678,2009
87,573678,2009
70,491778,2009
71,491778,2009
74,491778,2009
75,491778,2009
80,66342,2009
83,66342,2009
70,326869,2009
79,326869,2009
85,326869,2009
88,326869,2009
74,151118,2009
78,151118,2009
70,526426,2009
71,526426,2009
72,526426,2009
79,526426,2009
88,526426,2009
78,109638,2009
88,109638,2009
870,642527,2009
871,642527,2009
879,206419,2009
880,206419,2009
870,70513,2009
873,70513,2009
870,125988,2009
871,125988,2009
875,125988,2009
870,124131,2009
873,124131,2009
874,124131,2009
870,147532,2009
875,147532,2009
870,72913,2009
871,72913,2009
120,298284,2009
121,298284,2009
122,298284,2009
123,298284,2009
124,298284,2009
104,1397287,2009
105,1397287,2009
107,1397287,2009
108,1397287,2009
137,194630,2009
138,194630,2009
139,194630,2009
140,79689,2009
141,79689,2009
